Month,Year,NAO,AMO,Flash Flood?
3,1961,0.55,0.06,0
3,1961,0.55,0.06,0
3,1961,0.55,0.06,0
3,1961,0.55,0.06,0
3,1961,0.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
4,1961,-1.55,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
5,1961,-0.36,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
6,1961,0.86,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
7,1961,-0.39,0.06,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
8,1961,0.9,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
9,1961,1.24,0.05,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
10,1961,0.51,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
11,1961,-0.62,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
12,1961,-1.48,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
1,1962,0.61,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
2,1962,0.55,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
3,1962,-2.47,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
4,1962,0.99,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
5,1962,-0.1,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
6,1962,0.16,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
7,1962,-2.47,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
8,1962,0.14,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
9,1962,-0.37,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
10,1962,0.41,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
11,1962,-0.23,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
12,1962,-1.32,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
1,1963,-2.12,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
2,1963,-0.96,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
3,1963,-0.43,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
4,1963,-1.35,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
5,1963,2.16,0.06,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
6,1963,-0.43,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
7,1963,-0.77,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
8,1963,-0.64,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
9,1963,1.79,0.05,0
